# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5472457879397854,1.448840981457963,3.016342384556769,3.6969255328844084,1.6417373638193562,2.9999999999999734,0.101256068320534,0.0,9.582585820696107,0.0
 0.5554747701893289,1.4624228383137272,3.0172387241313547,3.775780461507644,1.6664243105679866,2.9999999999999867,0.09928509779390937,0.0,9.535642662224056,0.0
 0.5636062583858894,1.476041672562285,3.0181560164871004,3.8533194272621376,1.6908187751576682,3.0000000000000138,0.097351189458375,0.0,9.485176997532962,0.0
 0.5716441764114343,1.4896970687273128,3.0190940261994994,3.9295605024260913,1.714932529234303,3.0000000000000138,0.09545333526609755,0.0,9.431400621241728,0.0
 0.5795921832766862,1.503388611332487,3.0200525178440434,4.004521339312661,1.7387765498300587,3.0000000000000138,0.09359055671693879,0.0,9.37451027545574,0.0
 0.5874536969783337,1.5171158849014845,3.0210312559962262,4.078219180289393,1.7623610909350014,3.0,0.09176190354655236,0.0,9.314688872892287,0.0
 0.5952319156754043,1.5308784739579815,3.0220300052315396,4.150670867437919,1.7856957470262134,3.000000000000014,0.08996645307753619,0.0,9.25210661124105,0.0
 0.6029298365434064,1.5446759630256546,3.023048530125476,4.221892851993571,1.8087895096302196,3.000000000000014,0.08820330922191172,0.0,9.186921963857843,0.0
 0.6105502726095384,1.55850793662818,3.0240865952535287,4.291901203463694,1.8316508178286157,3.0,0.08647160128264395,0.0,9.119282580939787,0.0
 0.6180958678265773,1.5723739792892346,3.02514396519119,4.360711618489259,1.8542876034797326,3.0000000000000293,0.08477048338370026,0.0,9.049326104680176,0.0
 0.6255691106051158,1.5862736755324942,3.0262204045139516,4.4283394294517,1.8767073318153482,3.0000000000000298,0.0830991335990547,0.0,8.977180909608728,0.0
